29 1687167958 43042.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687167959 43042.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687167960 43042.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687167961 43042.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687167962 43042.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687167963 45094.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687167964 45094.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687167965 45094.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687167966 45094.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687167967 45094.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687167968 154005.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167969 154005.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167970 154005.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167971 154005.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167972 154005.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167973 227648.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687167974 227648.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687167975 227648.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687167976 227648.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687167977 227648.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687167978 231208.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687167979 231208.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687167980 231208.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687167981 231208.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687167982 231208.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687167983 278357.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687167984 278357.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687167985 278357.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687167986 278357.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687167987 278357.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687167988 256916.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167989 256916.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167990 256916.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167991 256916.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167992 256916.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167993 255107.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167994 255107.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167995 255107.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167996 255107.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167997 255107.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167998 268926.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687167999 268926.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687168000 268926.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687168001 268926.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687168002 268926.200000 -1.000000 -101.000000 0.000000 0.000000
29 1687168003 236951.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168004 236951.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168005 236951.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168006 236951.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168007 236951.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168008 229979.800000 -1.000000 -101.000000 0.000000 0.000000
29 1687168009 229979.800000 -1.000000 -101.000000 0.000000 0.000000
29 1687168010 229979.800000 -1.000000 -101.000000 0.000000 0.000000
29 1687168011 229979.800000 -1.000000 -101.000000 0.000000 0.000000
29 1687168012 229979.800000 -1.000000 -101.000000 0.000000 0.000000
29 1687168013 169311.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168014 169311.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168015 169311.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168016 169311.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168017 169311.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168018 159340.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168019 159340.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168020 159340.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168021 159340.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168022 159340.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168023 228208.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168024 228208.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168025 228208.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168026 228208.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168027 228208.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168028 214662.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168029 214662.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168030 214662.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168031 214662.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168032 214662.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168033 103180.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168034 103180.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168035 103180.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168036 103180.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168037 103180.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168038 211668.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168039 211668.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168040 211668.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168041 211668.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168042 211668.600000 -1.000000 -101.000000 0.000000 0.000000
29 1687168043 250755.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168044 250755.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168045 250755.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168046 250755.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168047 250755.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168048 223548.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168049 223548.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168050 223548.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168051 223548.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168052 223548.000000 -1.000000 -101.000000 0.000000 0.000000
29 1687168053 185710.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168054 185710.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168055 185710.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168056 185710.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168057 185710.400000 -1.000000 -101.000000 0.000000 0.000000
29 1687168058 142526.800000 -1.000000 -101.000000 0.000000 0.000000
29 1687168059 142526.800000 -1.000000 -101.000000 0.000000 0.000000
29 1687168060 142526.800000 -1.000000 -101.000000 0.000000 0.000000
29 1687168123 648.000000 -1.000000 648.000000 648.000000 0.000000
29 1687168117 282.400000 -1.000000 282.400000 282.400000 0.000000
29 1687168116 282.400000 -1.000000 282.400000 282.400000 0.000000
29 1687168115 282.400000 -1.000000 282.400000 282.400000 0.000000
29 1687168114 282.400000 -1.000000 282.400000 282.400000 0.000000
29 1687168113 282.400000 -1.000000 282.400000 282.400000 0.000000
29 1687168102 1228.000000 -1.000000 1228.000000 1228.000000 0.000000
29 1687168101 1228.000000 -1.000000 1228.000000 1228.000000 0.000000
29 1687168100 1228.000000 -1.000000 1228.000000 1228.000000 0.000000
29 1687168099 1228.000000 -1.000000 1228.000000 1228.000000 0.000000
29 1687168098 1228.000000 -1.000000 1228.000000 1228.000000 0.000000
29 1687168097 21728.800000 -1.000000 21728.800000 21728.800000 0.000000
29 1687168096 21728.800000 -1.000000 21728.800000 21728.800000 0.000000
29 1687168095 21728.800000 -1.000000 21728.800000 21728.800000 0.000000
29 1687168094 21728.800000 -1.000000 21728.800000 21728.800000 0.000000
29 1687168093 21728.800000 -1.000000 21728.800000 21728.800000 0.000000
29 1687168092 66411.600000 -1.000000 66411.600000 66411.600000 0.000000
29 1687168091 66411.600000 -1.000000 66411.600000 66411.600000 0.000000
29 1687168090 66411.600000 -1.000000 66411.600000 66411.600000 0.000000
29 1687168089 66411.600000 -1.000000 66411.600000 66411.600000 0.000000
29 1687168088 66411.600000 -1.000000 66411.600000 66411.600000 0.000000
29 1687168087 99621.000000 -1.000000 99621.000000 99621.000000 0.000000
29 1687168086 99621.000000 -1.000000 99621.000000 99621.000000 0.000000
29 1687168085 99621.000000 -1.000000 99621.000000 99621.000000 0.000000
29 1687168084 99621.000000 -1.000000 99621.000000 99621.000000 0.000000
29 1687168083 99621.000000 -1.000000 99621.000000 99621.000000 0.000000
29 1687168082 183245.200000 -1.000000 183245.200000 183245.200000 0.000000
29 1687168081 183245.200000 -1.000000 183245.200000 183245.200000 0.000000
29 1687168080 183245.200000 -1.000000 183245.200000 183245.200000 0.000000
29 1687168079 183245.200000 -1.000000 183245.200000 183245.200000 0.000000
29 1687168078 183245.200000 -1.000000 183245.200000 183245.200000 0.000000
29 1687168077 140202.400000 -1.000000 140202.400000 140202.400000 0.000000
29 1687168076 140202.400000 -1.000000 140202.400000 140202.400000 0.000000
29 1687168075 140202.400000 -1.000000 140202.400000 140202.400000 0.000000
29 1687168074 140202.400000 -1.000000 140202.400000 140202.400000 0.000000
29 1687168073 140202.400000 -1.000000 140202.400000 140202.400000 0.000000
29 1687168072 232438.200000 -1.000000 232438.200000 232438.200000 0.000000
29 1687168071 232438.200000 -1.000000 232438.200000 232438.200000 0.000000
29 1687168070 232438.200000 -1.000000 232438.200000 232438.200000 0.000000
29 1687168069 232438.200000 -1.000000 232438.200000 232438.200000 0.000000
29 1687168068 232438.200000 -1.000000 232438.200000 232438.200000 0.000000
29 1687168067 203872.400000 -1.000000 203872.400000 203872.400000 0.000000
